Country,Country Code,Year,Value
Singapore,SGP,2020,0.944
Slovakia,SVK,2020,0.867
Slovenia,SVN,2020,0.918
Solomon Islands,SLB,2020,0.579
Somalia,SOM,2020,
South Africa,ZAF,2020,0.724
South Korea,KOR,2020,0.928
South Sudan,SSD,2020,0.398
Spain,ESP,2020,0.901
Sri Lanka,LKA,2020,0.78
Sudan,SDN,2020,0.513
Suriname,SUR,2020,0.714
Sweden,SWE,2020,0.951
Switzerland,CHE,2020,0.963
Syria,SYR,2020,0.57
Tajikistan,TJK,2020,0.664
Tanzania,TZA,2020,0.554
Thailand,THA,2020,0.798
Timor-Leste,TLS,2020,0.65
Togo,TGO,2020,0.554
Tonga,TON,2020,0.765
Trinidad and Tobago,TTO,2020,0.8
Tunisia,TUN,2020,0.733
Turkmenistan,TKM,2020,0.744
Tuvalu,TUV,2020,0.681
Türkiye,TUR,2020,0.838
Uganda,UGA,2020,0.571
Ukraine,UKR,2020,0.783
United Arab Emirates,ARE,2020,0.909
United Kingdom,GBR,2020,0.93
United States,USA,2020,0.925
Uruguay,URY,2020,0.837
Uzbekistan,UZB,2020,0.723
Vanuatu,VUT,2020,0.617
Vatican City,VAT,2020,
Venezuela,VEN,2020,0.699
Vietnam,VNM,2020,0.755
Yemen,YEM,2020,0.459
Zambia,ZMB,2020,0.578
Zimbabwe,ZWE,2020,0.582
