Country Name,Country Code,Year,Value
Saint Lucia,LCA,2011,2.4
Saint Vincent and the Grenadines,VCT,2011,
Samoa,WSM,2011,4.9
San Marino,SMR,2011,
Sao Tome and Principe,STP,2011,19.7
Saudi Arabia,SAU,2011,12.6
Senegal,SEN,2011,18.4
Serbia,SRB,2011,6.2
Seychelles,SYC,2011,8.0
Sierra Leone,SLE,2011,34.3
Singapore,SGP,2011,3.3
Slovakia,SVK,2011,
Slovenia,SVN,2011,
Solomon Islands,SLB,2011,32.3
Somalia,SOM,2011,30.1
South Africa,ZAF,2011,22.5
South Korea,KOR,2011,2.0
South Sudan,SSD,2011,31.3
Spain,ESP,2011,
Sri Lanka,LKA,2011,16.6
Sudan,SDN,2011,36.1
Suriname,SUR,2011,8.6
Sweden,SWE,2011,
Switzerland,CHE,2011,
Syria,SYR,2011,26.6
Tajikistan,TJK,2011,27.2
Tanzania,TZA,2011,38.7
Thailand,THA,2011,14.6
Timor-Leste,TLS,2011,53.7
Togo,TGO,2011,26.8
Tonga,TON,2011,7.7
Trinidad and Tobago,TTO,2011,8.4
Tunisia,TUN,2011,9.1
Turkey,TUR,2011,9.9
Turkmenistan,TKM,2011,13.4
Tuvalu,TUV,2011,8.2
Uganda,UGA,2011,34.6
Ukraine,UKR,2011,18.0
United Arab Emirates,ARE,2011,
United Kingdom,GBR,2011,2.9
United States,USA,2011,2.5
Uruguay,URY,2011,9.3
Uzbekistan,UZB,2011,14.3
Vanuatu,VUT,2011,26.7
Venezuela,VEN,2011,12.7
Vietnam,VNM,2011,26.4
Yemen,YEM,2011,49.3
Zambia,ZMB,2011,42.1
Zimbabwe,ZWE,2011,32.1
