Country Name,Country Code,Year,Value
Timor-Leste,TLS,2010,54.7
Togo,TGO,2010,27.4
Tonga,TON,2010,8.3
Trinidad and Tobago,TTO,2010,8.3
Tunisia,TUN,2010,9.4
Turkey,TUR,2010,10.8
Turkmenistan,TKM,2010,14.4
Tuvalu,TUV,2010,8.6
Uganda,UGA,2010,35.9
Ukraine,UKR,2010,18.3
United Arab Emirates,ARE,2010,
United Kingdom,GBR,2010,2.9
United States,USA,2010,2.5
Uruguay,URY,2010,9.7
Uzbekistan,UZB,2010,15.4
Vanuatu,VUT,2010,26.6
Venezuela,VEN,2010,13.3
Vietnam,VNM,2010,27.4
Yemen,YEM,2010,50.2
Zambia,ZMB,2010,43.6
Zimbabwe,ZWE,2010,32.9
