Country Name,Country Code,Year,Value
Qatar,QAT,2014,6.3
Romania,ROU,2014,8.3
Russia,RUS,2014,
Rwanda,RWA,2014,38.4
Saint Kitts and Nevis,KNA,2014,
Saint Lucia,LCA,2014,2.3
Saint Vincent and the Grenadines,VCT,2014,
Samoa,WSM,2014,5.4
San Marino,SMR,2014,
Sao Tome and Principe,STP,2014,16.7
Saudi Arabia,SAU,2014,12.4
Senegal,SEN,2014,18.2
Serbia,SRB,2014,5.7
Seychelles,SYC,2014,7.5
Sierra Leone,SLE,2014,31.5
Singapore,SGP,2014,3.1
Slovakia,SVK,2014,
Slovenia,SVN,2014,
Solomon Islands,SLB,2014,31.2
Somalia,SOM,2014,28.3
South Africa,ZAF,2014,22.2
South Korea,KOR,2014,1.8
South Sudan,SSD,2014,30.6
Spain,ESP,2014,
Sri Lanka,LKA,2014,14.6
Sudan,SDN,2014,35.6
Suriname,SUR,2014,8.2
Sweden,SWE,2014,
Switzerland,CHE,2014,
Syria,SYR,2014,27.1
Tajikistan,TJK,2014,22.9
Tanzania,TZA,2014,35.8
Thailand,THA,2014,13.3
Timor-Leste,TLS,2014,50.9
Togo,TGO,2014,25.7
Tonga,TON,2014,5.7
Trinidad and Tobago,TTO,2014,8.6
Tunisia,TUN,2014,8.7
Turkey,TUR,2014,8.1
Turkmenistan,TKM,2014,11.1
Tuvalu,TUV,2014,7.3
Uganda,UGA,2014,31.1
Ukraine,UKR,2014,16.7
United Arab Emirates,ARE,2014,
United Kingdom,GBR,2014,2.8
United States,USA,2014,2.7
Uruguay,URY,2014,8.4
Uzbekistan,UZB,2014,11.5
Vanuatu,VUT,2014,27.6
Venezuela,VEN,2014,11.5
Vietnam,VNM,2014,24.3
Yemen,YEM,2014,47.3
Zambia,ZMB,2014,38.6
Zimbabwe,ZWE,2014,28.5
