Country Name,Country Code,Year,People using basic drinking water services (% of population)
Papua New Guinea,PNG,2009,36.87045618
Paraguay,PRY,2009,87.3701346
Peru,PER,2009,86.76216283
Philippines,PHL,2009,89.87980926
Poland,POL,2009,98.22592172
Portugal,PRT,2009,99.16304943
Qatar,QAT,2009,99.90907103
Romania,ROU,2009,99.99999882
Russia,RUS,2009,96.53729351
Rwanda,RWA,2009,52.96879377
Saint Kitts and Nevis,KNA,2009,98.56202027
Saint Lucia,LCA,2009,92.89661044
Saint Vincent and the Grenadines,VCT,2009,96.88373705
Samoa,WSM,2009,88.43759458
San Marino,SMR,2009,99.99999734
Sao Tome and Principe,STP,2009,73.17592564
Saudi Arabia,SAU,2009,99.06435081
Senegal,SEN,2009,70.50139021
Serbia,SRB,2009,91.07507208
Seychelles,SYC,2009,95.12675324
Sierra Leone,SLE,2009,50.52019505
Singapore,SGP,2009,100
Slovakia,SVK,2009,98.25165168
Slovenia,SVN,2009,99.64437215
Solomon Islands,SLB,2009,75.02550563
Somalia,SOM,2009,40.46677974
South Africa,ZAF,2009,90.34985418
South Korea,KOR,2009,98.97991194
South Sudan,SSD,2009,
Spain,ESP,2009,99.99999933
Sri Lanka,LKA,2009,86.14954629
Sudan,SDN,2009,50.50965843
Suriname,SUR,2009,93.09808385
Sweden,SWE,2009,99.59490061
Switzerland,CHE,2009,100
Syria,SYR,2009,92.83899509
TÃ¼rkiye,TUR,2009,94.17966287
Tajikistan,TJK,2009,69.01426033
Tanzania,TZA,2009,41.44548728
Thailand,THA,2009,96.81969056
Timor-Leste,TLS,2009,61.43824932
Togo,TGO,2009,55.36773591
Tonga,TON,2009,98.76824211
Trinidad and Tobago,TTO,2009,97.31070387
Tunisia,TUN,2009,90.34339381
Turkmenistan,TKM,2009,94.01604731
Tuvalu,TUV,2009,98.95338397
Uganda,UGA,2009,38.77399679
Ukraine,UKR,2009,95.39390416
United Arab Emirates,ARE,2009,99.7879969
United Kingdom,GBR,2009,100
United States,USA,2009,98.92408685
Uruguay,URY,2009,98.25015375
Uzbekistan,UZB,2009,91.56966917
Vanuatu,VUT,2009,86.14398213
Vatican City,VAT,2009,
Venezuela,VEN,2009,95.63384417
Vietnam,VNM,2009,87.90332219
Yemen,YEM,2009,50.20769799
Zambia,ZMB,2009,56.94393211
Zimbabwe,ZWE,2009,67.79126676
