Country Name,Country Code,Year,People using basic drinking water services (% of population)
Kenya,KEN,2020,62.3182119
Kiribati,KIR,2020,76.6890513
Kuwait,KWT,2020,100
Kyrgyzstan,KGZ,2020,92.58731599
Laos,LAO,2020,85.88563229
Latvia,LVA,2020,98.630574
Lebanon,LBN,2020,92.6
Lesotho,LSO,2020,75.71683969
Liberia,LBR,2020,76.19395478
Libya,LBY,2020,95.26277895
Liechtenstein,LIE,2020,100
Lithuania,LTU,2020,98.89221993
Luxembourg,LUX,2020,100
Madagascar,MDG,2020,52.20207478
Malawi,MWI,2020,69.86394752
Malaysia,MYS,2020,97.73019353
Maldives,MDV,2020,99.64899408
Mali,MLI,2020,80.83423745
Malta,MLT,2020,100
Marshall Islands,MHL,2020,87.63392787
Mauritania,MRT,2020,71.74513157
Mauritius,MUS,2020,99.82945319
Mexico,MEX,2020,98.74080727
Micronesia,FSM,2020,89.88195415
Moldova,MDA,2020,90.9779972
Monaco,MCO,2020,100
Mongolia,MNG,2020,82.99473482
Montenegro,MNE,2020,99.28397518
Morocco,MAR,2020,87.91767896
Mozambique,MOZ,2020,58.29434486
Myanmar,MMR,2020,83.69545995
Namibia,NAM,2020,84.96891825
Nauru,NRU,2020,97.95964457
Nepal,NPL,2020,91.50762176
Netherlands,NLD,2020,99.99999906
New Zealand,NZL,2020,100
Nicaragua,NIC,2020,
Niger,NER,2020,50.72546645
Nigeria,NGA,2020,76.2190366
North Korea,PRK,2020,93.84384479
North Macedonia,MKD,2020,98.04975393
Norway,NOR,2020,100
Oman,OMN,2020,92.16803054
Pakistan,PAK,2020,90.37633026
Palau,PLW,2020,99.515976
Palestine,PSE,2020,98.9584055
Panama,PAN,2020,94.43064926
Papua New Guinea,PNG,2020,49.32739617
Paraguay,PRY,2020,99.04622709
Peru,PER,2020,93.35144085
Philippines,PHL,2020,94.27678581
Poland,POL,2020,92.24805674
Portugal,PRT,2020,99.23207118
Qatar,QAT,2020,99.97667966
Romania,ROU,2020,99.99999871
Russia,RUS,2020,96.7753426
Rwanda,RWA,2020,59.05235874
Saint Kitts and Nevis,KNA,2020,
Saint Lucia,LCA,2020,97.21923485
Saint Vincent and the Grenadines,VCT,2020,
Samoa,WSM,2020,96.38643718
San Marino,SMR,2020,100
Sao Tome and Principe,STP,2020,76.84230361
Saudi Arabia,SAU,2020,99.04709002
Senegal,SEN,2020,83.48557357
Serbia,SRB,2020,95.05752712
Seychelles,SYC,2020,97.03384215
Sierra Leone,SLE,2020,63.41221188
Singapore,SGP,2020,100
Slovakia,SVK,2020,99.78770169
Slovenia,SVN,2020,99.58954662
Solomon Islands,SLB,2020,71.4129793
Somalia,SOM,2020,65.55782671
South Africa,ZAF,2020,91.15983681
South Korea,KOR,2020,99.76567313
South Sudan,SSD,2020,39.79093329
Spain,ESP,2020,99.92560697
Sri Lanka,LKA,2020,89.30248006
Sudan,SDN,2020,61.09263561
Suriname,SUR,2020,97.98963191
Sweden,SWE,2020,99.72860506
Switzerland,CHE,2020,100
Syria,SYR,2020,94.01435067
TÃ¼rkiye,TUR,2020,95.95257575
Tajikistan,TJK,2020,86.29580905
Tanzania,TZA,2020,58.42887099
Thailand,THA,2020,99.48757273
Timor-Leste,TLS,2020,80.86640629
Togo,TGO,2020,62.00752375
Tonga,TON,2020,98.77008474
Trinidad and Tobago,TTO,2020,98.73169573
Tunisia,TUN,2020,95.12037405
Turkmenistan,TKM,2020,99.39665486
Tuvalu,TUV,2020,98.81625356
Uganda,UGA,2020,56.27517241
Ukraine,UKR,2020,93.47120729
United Arab Emirates,ARE,2020,99.99999792
United Kingdom,GBR,2020,100
United States,USA,2020,99.82042046
Uruguay,URY,2020,99.57030383
Uzbekistan,UZB,2020,95.957806
Vanuatu,VUT,2020,86.86094885
Vatican City,VAT,2020,
Venezuela,VEN,2020,93.68580071
Vietnam,VNM,2020,96.29416394
Yemen,YEM,2020,68.23292003
Zambia,ZMB,2020,69.140358
Zimbabwe,ZWE,2020,67.16642365
