Country Name,Country Code,Year,People using basic drinking water services (% of population)
Slovenia,SVN,2002,99.67926112
Solomon Islands,SLB,2002,76.86685302
Somalia,SOM,2002,28.86288665
South Africa,ZAF,2002,86.97573834
South Korea,KOR,2002,98.76561343
South Sudan,SSD,2002,
Spain,ESP,2002,100
Sri Lanka,LKA,2002,84.19811047
Sudan,SDN,2002,45.77036959
Suriname,SUR,2002,89.99603026
Sweden,SWE,2002,99.50853471
Switzerland,CHE,2002,100
Syria,SYR,2002,91.89977214
TÃ¼rkiye,TUR,2002,92.81759228
Tajikistan,TJK,2002,58.43077428
Tanzania,TZA,2002,31.12412673
Thailand,THA,2002,94.4998959
Timor-Leste,TLS,2002,49.61794438
Togo,TGO,2002,48.54864378
Tonga,TON,2002,98.54047961
Trinidad and Tobago,TTO,2002,
Tunisia,TUN,2002,88.13897821
Turkmenistan,TKM,2002,90.8108819
Tuvalu,TUV,2002,98.96007725
Uganda,UGA,2002,28.8504494
Ukraine,UKR,2002,98.27259813
United Arab Emirates,ARE,2002,99.63479991
United Kingdom,GBR,2002,100
United States,USA,2002,
Uruguay,URY,2002,97.19621113
Uzbekistan,UZB,2002,88.29017546
Vanuatu,VUT,2002,85.41775855
Vatican City,VAT,2002,
Venezuela,VEN,2002,96.87350819
Vietnam,VNM,2002,82.30915932
Yemen,YEM,2002,40.55014715
Zambia,ZMB,2002,48.56693101
Zimbabwe,ZWE,2002,68.26585208
