Country Name,Country Code,Year,People using basic drinking water services (% of population)
Iceland,ISL,2021,100
India,IND,2021,93.76028116
Indonesia,IDN,2021,89.40411378
Iran,IRN,2021,97.51463146
Iraq,IRQ,2021,98.37115693
Ireland,IRL,2021,97.04736625
Israel,ISR,2021,100
Italy,ITA,2021,99.91703407
Jamaica,JAM,2021,88.56567277
Japan,JPN,2021,99.11332017
Jordan,JOR,2021,99.20032403
Kazakhstan,KAZ,2021,97.22751628
Kenya,KEN,2021,63.14266842
Kiribati,KIR,2021,77.54798423
Kuwait,KWT,2021,100
Kyrgyzstan,KGZ,2021,93.25025464
Laos,LAO,2021,87.52424481
Latvia,LVA,2021,98.66631841
Lebanon,LBN,2021,92.6
Lesotho,LSO,2021,76.30031644
Liberia,LBR,2021,76.86297349
Libya,LBY,2021,95.53572023
Liechtenstein,LIE,2021,100
Lithuania,LTU,2021,99.23830265
Luxembourg,LUX,2021,100
Madagascar,MDG,2021,52.97329686
Malawi,MWI,2021,70.63416619
Malaysia,MYS,2021,97.78587403
Maldives,MDV,2021,99.67544316
Mali,MLI,2021,82.26525061
Malta,MLT,2021,99.99999771
Marshall Islands,MHL,2021,87.57932118
Mauritania,MRT,2021,73.3049523
Mauritius,MUS,2021,99.85374675
Mexico,MEX,2021,99.00909349
Micronesia,FSM,2021,
Moldova,MDA,2021,91.40920542
Monaco,MCO,2021,100
Mongolia,MNG,2021,83.76162849
Montenegro,MNE,2021,99.28301387
Morocco,MAR,2021,89.04145693
Mozambique,MOZ,2021,60.34998629
Myanmar,MMR,2021,85.53103779
Namibia,NAM,2021,85.37136409
Nauru,NRU,2021,97.93047718
Nepal,NPL,2021,92.050533
Netherlands,NLD,2021,99.99999911
New Zealand,NZL,2021,99.99999564
Nicaragua,NIC,2021,
Niger,NER,2021,51.40378524
Nigeria,NGA,2021,77.83855188
North Korea,PRK,2021,93.86513771
North Macedonia,MKD,2021,98.1308494
Norway,NOR,2021,99.99999668
Oman,OMN,2021,92.30971946
Pakistan,PAK,2021,90.52430876
Palau,PLW,2021,99.52194667
Palestine,PSE,2021,98.86639575
Panama,PAN,2021,94.64367303
Papua New Guinea,PNG,2021,50.35015188
Paraguay,PRY,2021,99.33050609
Peru,PER,2021,93.92878085
Philippines,PHL,2021,94.67410267
Poland,POL,2021,91.71092987
Portugal,PRT,2021,99.24567928
Qatar,QAT,2021,99.9828259
Romania,ROU,2021,100
Russia,RUS,2021,96.80457948
Rwanda,RWA,2021,59.63812278
Saint Kitts and Nevis,KNA,2021,
Saint Lucia,LCA,2021,97.6128621
Saint Vincent and the Grenadines,VCT,2021,
Samoa,WSM,2021,97.30155455
San Marino,SMR,2021,100
Sao Tome and Principe,STP,2021,77.11047954
Saudi Arabia,SAU,2021,99.04551488
Senegal,SEN,2021,84.6360748
Serbia,SRB,2021,95.4256772
Seychelles,SYC,2021,97.20721386
Sierra Leone,SLE,2021,64.58031756
Singapore,SGP,2021,100
Slovakia,SVK,2021,99.78746223
Slovenia,SVN,2021,99.58456248
Solomon Islands,SLB,2021,71.24548715
Somalia,SOM,2021,67.9535995
South Africa,ZAF,2021,90.9231026
South Korea,KOR,2021,99.83710596
South Sudan,SSD,2021,39.65549186
Spain,ESP,2021,99.92538829
Sri Lanka,LKA,2021,89.59883561
Sudan,SDN,2021,62.06266462
Suriname,SUR,2021,97.99112622
Sweden,SWE,2021,99.73936843
Switzerland,CHE,2021,99.99999661
Syria,SYR,2021,94.0536913
TÃ¼rkiye,TUR,2021,95.96140827
Tajikistan,TJK,2021,87.72461944
Tanzania,TZA,2021,59.97698934
Thailand,THA,2021,99.95123506
Timor-Leste,TLS,2021,82.63858242
Togo,TGO,2021,62.40400097
Tonga,TON,2021,98.76542587
Trinidad and Tobago,TTO,2021,98.86106517
Tunisia,TUN,2021,95.53129819
Turkmenistan,TKM,2021,99.61085104
Tuvalu,TUV,2021,98.79844688
Uganda,UGA,2021,57.94520033
Ukraine,UKR,2021,93.49693742
United Arab Emirates,ARE,2021,100
United Kingdom,GBR,2021,100
United States,USA,2021,99.894944
Uruguay,URY,2021,99.58603355
Uzbekistan,UZB,2021,96.28974556
Vanuatu,VUT,2021,86.92490661
Vatican City,VAT,2021,
Venezuela,VEN,2021,93.50870585
Vietnam,VNM,2021,96.92708635
Yemen,YEM,2021,69.92561174
Zambia,ZMB,2021,70.22282985
Zimbabwe,ZWE,2021,67.16260534
