Country Name,Country Code,Year,People using basic drinking water services (% of population)
Ghana,GHA,2010,75.47126794
Greece,GRC,2010,99.91976046
Grenada,GRD,2010,95.63078751
Guatemala,GTM,2010,90.01716917
Guinea,GIN,2010,57.18409746
Guinea-Bissau,GNB,2010,59.05612884
Guyana,GUY,2010,92.07737878
Haiti,HTI,2010,63.74428763
Honduras,HND,2010,90.35474248
Hungary,HUN,2010,96.98423405
Iceland,ISL,2010,100
India,IND,2010,86.32491667
Indonesia,IDN,2010,85.16618507
Iran,IRN,2010,96.02182819
Iraq,IRQ,2010,89.74768034
Ireland,IRL,2010,96.84182552
Israel,ISR,2010,100
Italy,ITA,2010,99.81418421
Jamaica,JAM,2010,92.11939707
Japan,JPN,2010,98.7291573
Jordan,JOR,2010,98.82926876
Kazakhstan,KAZ,2010,93.70902933
Kenya,KEN,2010,53.94644213
Kiribati,KIR,2010,67.17283626
Kuwait,KWT,2010,100
Kyrgyzstan,KGZ,2010,86.50508304
Laos,LAO,2010,68.31927087
Latvia,LVA,2010,98.2717136
Lebanon,LBN,2010,88.8977661
Lesotho,LSO,2010,70.06612612
Liberia,LBR,2010,69.16526489
Libya,LBY,2010,93.07924868
Liechtenstein,LIE,2010,100
Lithuania,LTU,2010,94.2758565
Luxembourg,LUX,2010,100
Madagascar,MDG,2010,44.19453589
Malawi,MWI,2010,62.05471732
Malaysia,MYS,2010,97.06607323
Maldives,MDV,2010,97.19126845
Mali,MLI,2010,65.68250643
Malta,MLT,2010,99.99999888
Marshall Islands,MHL,2010,88.22443295
Mauritania,MRT,2010,56.07931376
Mauritius,MUS,2010,99.5904884
Mexico,MEX,2010,95.88749786
Micronesia,FSM,2010,90.59825663
Moldova,MDA,2010,86.76930117
Monaco,MCO,2010,100
Mongolia,MNG,2010,75.42245935
Montenegro,MNE,2010,96.30807108
Morocco,MAR,2010,75.61386351
Mozambique,MOZ,2010,38.88708424
Myanmar,MMR,2010,64.09885199
Namibia,NAM,2010,80.82945049
Nauru,NRU,2010,98.25119798
Nepal,NPL,2010,85.7617589
Netherlands,NLD,2010,99.99999918
New Zealand,NZL,2010,100
Nicaragua,NIC,2010,
Niger,NER,2010,43.89648244
Nigeria,NGA,2010,60.0420616
North Korea,PRK,2010,97.01418885
North Macedonia,MKD,2010,97.26047821
Norway,NOR,2010,99.99999974
Oman,OMN,2010,87.84044326
Pakistan,PAK,2010,88.81473451
Palau,PLW,2010,99.43393405
Palestine,PSE,2010,97.22977875
Panama,PAN,2010,91.99662948
Papua New Guinea,PNG,2010,38.09731774
Paraguay,PRY,2010,88.49255243
Peru,PER,2010,87.38150931
Philippines,PHL,2010,90.26401141
Poland,POL,2010,97.68795844
Portugal,PRT,2010,99.16276971
Qatar,QAT,2010,99.91521727
Romania,ROU,2010,99.99999629
Russia,RUS,2010,96.55386279
Rwanda,RWA,2010,53.50594662
Saint Kitts and Nevis,KNA,2010,98.57447873
Saint Lucia,LCA,2010,93.26622941
Saint Vincent and the Grenadines,VCT,2010,97.04657914
Samoa,WSM,2010,88.6708393
San Marino,SMR,2010,99.99999868
Sao Tome and Principe,STP,2010,73.56743853
Saudi Arabia,SAU,2010,99.06280334
Senegal,SEN,2010,71.70472898
Serbia,SRB,2010,91.42956297
Seychelles,SYC,2010,95.30012496
Sierra Leone,SLE,2010,51.69944183
Singapore,SGP,2010,100
Slovakia,SVK,2010,98.62233664
Slovenia,SVN,2010,99.63938801
Solomon Islands,SLB,2010,74.62768157
Somalia,SOM,2010,42.9914341
South Africa,ZAF,2010,90.79489933
South Korea,KOR,2010,99.05134477
South Sudan,SSD,2010,
Spain,ESP,2010,99.99999728
Sri Lanka,LKA,2010,86.42915563
Sudan,SDN,2010,51.45881236
Suriname,SUR,2010,93.53617056
Sweden,SWE,2010,99.60721941
Switzerland,CHE,2010,99.9999991
Syria,SYR,2010,92.96631131
TÃ¼rkiye,TUR,2010,94.3588135
Tajikistan,TJK,2010,70.55565725
Tanzania,TZA,2010,42.9702242
Thailand,THA,2010,97.1240163
Timor-Leste,TLS,2010,63.19667455
Togo,TGO,2010,56.13607206
Tonga,TON,2010,98.81399234
Trinidad and Tobago,TTO,2010,97.44026937
Tunisia,TUN,2010,90.79591665
Turkmenistan,TKM,2010,94.41386725
Tuvalu,TUV,2010,98.94674686
Uganda,UGA,2010,40.28025624
Ukraine,UKR,2010,94.90720764
United Arab Emirates,ARE,2010,99.81079419
United Kingdom,GBR,2010,100
United States,USA,2010,99.01064744
Uruguay,URY,2010,98.41261954
Uzbekistan,UZB,2010,92.019226
Vanuatu,VUT,2010,86.22273909
Vatican City,VAT,2010,
Venezuela,VEN,2010,95.45674931
Vietnam,VNM,2010,88.67340235
Yemen,YEM,2010,51.78788338
Zambia,ZMB,2010,58.09906025
Zimbabwe,ZWE,2010,67.71263982
