Country Name,Country Code,Year,People using basic drinking water services (% of population)
Iraq,IRQ,2007,87.0697454
Ireland,IRL,2007,96.78273418
Israel,ISR,2007,99.99999674
Italy,ITA,2007,99.7370468
Jamaica,JAM,2007,93.05018876
Japan,JPN,2007,98.6243856
Jordan,JOR,2007,98.67116359
Kazakhstan,KAZ,2007,92.6340929
Kenya,KEN,2007,51.3998249
Kiribati,KIR,2007,63.76440974
Kuwait,KWT,2007,100
Kyrgyzstan,KGZ,2007,84.68874033
Laos,LAO,2007,62.80627636
Latvia,LVA,2007,98.16620091
Lebanon,LBN,2007,87.52358994
Lesotho,LSO,2007,68.36217747
Liberia,LBR,2007,66.95271572
Libya,LBY,2007,
Liechtenstein,LIE,2007,100
Lithuania,LTU,2007,92.87504397
Luxembourg,LUX,2007,100
Madagascar,MDG,2007,41.71104873
Malawi,MWI,2007,59.70011956
Malaysia,MYS,2007,96.80490407
Maldives,MDV,2007,96.28741591
Mali,MLI,2007,60.86789328
Malta,MLT,2007,100
Marshall Islands,MHL,2007,88.41577879
Mauritania,MRT,2007,51.42990372
Mauritius,MUS,2007,99.52007202
Mexico,MEX,2007,94.84496646
Micronesia,FSM,2007,90.95640786
Moldova,MDA,2007,85.52446705
Monaco,MCO,2007,100
Mongolia,MNG,2007,71.78046415
Montenegro,MNE,2007,95.46030886
Morocco,MAR,2007,71.55373235
Mozambique,MOZ,2007,33.52931444
Myanmar,MMR,2007,58.7062336
Namibia,NAM,2007,79.47088682
Nauru,NRU,2007,98.33862131
Nepal,NPL,2007,83.93816293
Netherlands,NLD,2007,100
New Zealand,NZL,2007,99.9999969
Nicaragua,NIC,2007,
Niger,NER,2007,41.77742421
Nigeria,NGA,2007,55.22483344
North Korea,PRK,2007,98.12010009
North Macedonia,MKD,2007,97.02137247
Norway,NOR,2007,100
Oman,OMN,2007,86.78319727
Pakistan,PAK,2007,88.31304278
Palau,PLW,2007,99.40109597
Palestine,PSE,2007,95.79221789
Panama,PAN,2007,91.44613889
Papua New Guinea,PNG,2007,34.14599866
Paraguay,PRY,2007,85.08525322
Peru,PER,2007,85.49257876
Philippines,PHL,2007,89.1223732
Poland,POL,2007,98.23253231
Portugal,PRT,2007,99.16781554
Qatar,QAT,2007,99.90292479
Romania,ROU,2007,99.99999914
Russia,RUS,2007,96.50441151
Rwanda,RWA,2007,51.89573757
Saint Kitts and Nevis,KNA,2007,98.53710334
Saint Lucia,LCA,2007,92.18591933
Saint Vincent and the Grenadines,VCT,2007,96.56015606
Samoa,WSM,2007,87.9688973
San Marino,SMR,2007,100
Sao Tome and Principe,STP,2007,72.35981221
Saudi Arabia,SAU,2007,99.06748803
Senegal,SEN,2007,68.08184618
Serbia,SRB,2007,90.37057445
Seychelles,SYC,2007,94.7800098
Sierra Leone,SLE,2007,48.15631377
Singapore,SGP,2007,100
Slovakia,SVK,2007,97.96048138
Slovenia,SVN,2007,99.65434043
Solomon Islands,SLB,2007,75.85081425
Somalia,SOM,2007,35.52330984
South Africa,ZAF,2007,89.43203448
South Korea,KOR,2007,98.83704626
South Sudan,SSD,2007,
Spain,ESP,2007,100
Sri Lanka,LKA,2007,85.59075667
Sudan,SDN,2007,48.62373967
Suriname,SUR,2007,92.2251675
Sweden,SWE,2007,99.56984055
Switzerland,CHE,2007,99.99999975
Syria,SYR,2007,92.57932689
TÃ¼rkiye,TUR,2007,93.81002516
Tajikistan,TJK,2007,65.95352298
Tanzania,TZA,2007,38.41959835
Thailand,THA,2007,96.19166288
Timor-Leste,TLS,2007,58.01564757
Togo,TGO,2007,53.72647981
Tonga,TON,2007,98.67694621
Trinidad and Tobago,TTO,2007,97.3100622
Tunisia,TUN,2007,89.45698013
Turkmenistan,TKM,2007,93.02511978
Tuvalu,TUV,2007,98.96248638
Uganda,UGA,2007,35.82438173
Ukraine,UKR,2007,96.3624899
United Arab Emirates,ARE,2007,99.74304481
United Kingdom,GBR,2007,99.99999917
United States,USA,2007,98.91060809
Uruguay,URY,2007,97.90571498
Uzbekistan,UZB,2007,90.65618093
Vanuatu,VUT,2007,85.94651279
Vatican City,VAT,2007,
Venezuela,VEN,2007,95.98803389
Vietnam,VNM,2007,86.34211291
Yemen,YEM,2007,47.09209758
Zambia,ZMB,2007,54.60250799
Zimbabwe,ZWE,2007,67.94362114
