Country Name,Country Code,Year,People using basic drinking water services (% of population)
Mali,MLI,2000,49.40742587
Malta,MLT,2000,100
Marshall Islands,MHL,2000,88.77856561
Mauritania,MRT,2000,41.41342308
Mauritius,MUS,2000,99.35767134
Mexico,MEX,2000,91.56233229
Micronesia,FSM,2000,91.79209409
Moldova,MDA,2000,83.00022435
Monaco,MCO,2000,100
Mongolia,MNG,2000,62.41532899
Montenegro,MNE,2000,
Morocco,MAR,2000,62.1439996
Mozambique,MOZ,2000,23.44104187
Myanmar,MMR,2000,47.01435754
Namibia,NAM,2000,76.23624619
Nauru,NRU,2000,98.31540237
Nepal,NPL,2000,79.48839698
Netherlands,NLD,2000,100
New Zealand,NZL,2000,99.99999934
Nicaragua,NIC,2000,
Niger,NER,2000,36.54790602
Nigeria,NGA,2000,44.48030851
North Korea,PRK,2000,99.30293654
North Macedonia,MKD,2000,96.76132642
Norway,NOR,2000,100
Oman,OMN,2000,85.63807678
Pakistan,PAK,2000,87.34432636
Palau,PLW,2000,99.34107676
Palestine,PSE,2000,92.39326909
Panama,PAN,2000,89.62015216
Papua New Guinea,PNG,2000,29.77241733
Paraguay,PRY,2000,76.39116104
Peru,PER,2000,80.407706
Philippines,PHL,2000,86.51498296
Poland,POL,2000,
Portugal,PRT,2000,99.22966656
Qatar,QAT,2000,99.90292479
Romania,ROU,2000,99.99999872
Russia,RUS,2000,96.41183859
Rwanda,RWA,2000,47.57058408
Saint Kitts and Nevis,KNA,2000,98.44989408
Saint Lucia,LCA,2000,90.62743001
Saint Vincent and the Grenadines,VCT,2000,95.44887667
Samoa,WSM,2000,87.24257444
San Marino,SMR,2000,100
Sao Tome and Principe,STP,2000,69.18870739
Saudi Arabia,SAU,2000,99.07875614
Senegal,SEN,2000,59.79973597
Serbia,SRB,2000,89.41923935
Seychelles,SYC,2000,93.56640776
Sierra Leone,SLE,2000,40.88311887
Singapore,SGP,2000,100
Slovakia,SVK,2000,97.98089347
Slovenia,SVN,2000,99.6892294
Solomon Islands,SLB,2000,76.74768859
Somalia,SOM,2000,26.55482793
South Africa,ZAF,2000,85.95599755
South Korea,KOR,2000,
South Sudan,SSD,2000,
Spain,ESP,2000,99.99999863
Sri Lanka,LKA,2000,83.67506561
Sudan,SDN,2000,45.74311946
Suriname,SUR,2000,89.06165657
Sweden,SWE,2000,99.48436956
Switzerland,CHE,2000,100
Syria,SYR,2000,91.61585411
TÃ¼rkiye,TUR,2000,92.52077173
Tajikistan,TJK,2000,55.47300512
Tanzania,TZA,2000,28.61153178
Thailand,THA,2000,93.77658697
Timor-Leste,TLS,2000,
Togo,TGO,2000,45.84010527
Tonga,TON,2000,98.54104979
Trinidad and Tobago,TTO,2000,
Tunisia,TUN,2000,87.53645309
Turkmenistan,TKM,2000,90.08510849
Tuvalu,TUV,2000,98.94890589
Uganda,UGA,2000,26.23570519
Ukraine,UKR,2000,98.20391418
United Arab Emirates,ARE,2000,99.61583333
United Kingdom,GBR,2000,100
United States,USA,2000,
Uruguay,URY,2000,97.06156291
Uzbekistan,UZB,2000,87.31259687
Vanuatu,VUT,2000,85.3317599
Vatican City,VAT,2000,
Venezuela,VEN,2000,97.22769791
Vietnam,VNM,2000,80.64824494
Yemen,YEM,2000,40.09887931
Zambia,ZMB,2000,46.23079916
Zimbabwe,ZWE,2000,67.92174253
