Country Name,Country Code,Year,Prevalance of Anemia %
Portugal,PRT,2025,
Qatar,QAT,2025,
Romania,ROU,2025,
Russian Federation,RUS,2025,
Rwanda,RWA,2025,
Samoa,WSM,2025,
San Marino,SMR,2025,
Sao Tome and Principe,STP,2025,
Saudi Arabia,SAU,2025,
Senegal,SEN,2025,
Serbia,SRB,2025,
Seychelles,SYC,2025,
Sierra Leone,SLE,2025,
Singapore,SGP,2025,
Slovak Republic,SVK,2025,
Slovenia,SVN,2025,
Solomon Islands,SLB,2025,
"Somalia, Fed. Rep.",SOM,2025,
South Africa,ZAF,2025,
South Sudan,SSD,2025,
Spain,ESP,2025,
Sri Lanka,LKA,2025,
St. Kitts and Nevis,KNA,2025,
St. Lucia,LCA,2025,
St. Vincent and the Grenadines,VCT,2025,
Sudan,SDN,2025,
Suriname,SUR,2025,
Sweden,SWE,2025,
Switzerland,CHE,2025,
Syrian Arab Republic,SYR,2025,
Tajikistan,TJK,2025,
Tanzania,TZA,2025,
Thailand,THA,2025,
Timor-Leste,TLS,2025,
Togo,TGO,2025,
Tonga,TON,2025,
Trinidad and Tobago,TTO,2025,
Tunisia,TUN,2025,
Turkiye,TUR,2025,
Turkmenistan,TKM,2025,
Tuvalu,TUV,2025,
Uganda,UGA,2025,
Ukraine,UKR,2025,
United Arab Emirates,ARE,2025,
United Kingdom,GBR,2025,
United States,USA,2025,
Uruguay,URY,2025,
Uzbekistan,UZB,2025,
Vanuatu,VUT,2025,
"Venezuela, RB",VEN,2025,
Viet Nam,VNM,2025,
West Bank and Gaza,PSE,2025,
"Yemen, Rep.",YEM,2025,
Zambia,ZMB,2025,
Zimbabwe,ZWE,2025,
